,usaf,name,state,lat,lon,min_temp,mean_temp,max_temp,total_snow,total_precipitation,tornado_funnel_cloud,hail,severity_rating
381,998209,DUCK PIER,NC,36.183,-75.75,16.5,62.33072625698323,91.4,0.0,0.0,0.0,0.0,0.0
1494,746929,DUPLIN COUNTY AIRPORT,NC,35.0,-77.982,10.4,61.61049723756906,96.8,0.0,26997.299999999996,0.0,0.0,0.0
1807,723070,ELZ CTY CG/AIR STN RGNL AP,NC,36.261,-76.175,15.1,61.92657534246575,96.1,0.0,42.690000000000005,0.0,0.0,0.0
1085,723035,FAYETT RGNL/GRANNIS FLD AP,NC,34.991,-78.88,15.1,63.76493150684932,100.9,0.0,66.74000000000001,0.0,0.0,0.0
1514,720282,FIRST FLIGHT AIRPORT,NC,36.018,-75.671,18.3,61.962739726027394,93.6,0.0,8673.26,0.0,0.0,0.0
1879,746930,FORT BRAGG/SIMMONS,NC,35.133,-78.933,12.2,63.26291208791209,100.2,6.2,904.7,0.0,0.0,0.0
1739,722141,FRANKLIN COUNTY AIRPORT,NC,36.023,-78.33,10.4,58.8413698630137,96.8,0.0,27997.199999999993,0.0,0.0,0.0
1096,723147,GASTONIA MUNICIPAL AIRPORT,NC,35.197,-81.156,8.1,60.24630136986301,99.0,0.0,95.16000000000001,0.0,0.0,0.0
1497,746940,GOLDSBORO-WAYNE MUNI ARPT,NC,35.46,-77.965,14.0,61.26739726027397,100.0,0.0,61.74,0.0,0.0,0.0
400,720649,HALIFAX NORTHAMPTON REGIONAL,NC,36.33,-77.635,10.4,57.412328767123284,98.6,0.0,13598.64,0.0,0.0,0.0
1496,746936,HARNETT COUNTY AIRPORT,NC,35.379,-78.734,12.0,61.90247252747253,98.1,0.0,3683.2599999999998,0.0,0.0,0.0
319,998426,HATTERAS,NC,35.208,-75.703,23.0,64.86072423398329,86.2,0.0,0.0,0.0,0.0,0.0
895,720288,HENDERSON-OXFORD AIRPORT,NC,36.361,-78.529,4.8,56.85698630136986,94.8,0.0,3458.22,0.0,0.0,0.0
1750,723010,HICKORY REGIONAL AIRPORT,NC,35.742,-81.382,5.0,59.55917808219178,99.0,0.0,59.08,0.0,0.0,0.0
2203,723096,JACKSONVILLE,NC,34.708,-77.44,17.1,63.2013698630137,95.0,0.0,44.28,0.0,0.0,0.0
649,997695,JOHN MERCER PIER,NC,34.2,-77.83,20.8,65.07910863509748,93.2,0.0,0.0,0.0,0.0,0.0
977,722131,JOHNSTON COUNTY AIRPORT,NC,35.541,-78.39,14.0,60.92947658402203,98.6,0.0,29597.039999999997,0.0,0.0,0.0
2030,723067,KINSTON RGNL JETPORT,NC,35.332,-77.609,15.6,62.66328767123288,98.6,0.0,21799.78,0.0,0.0,0.0
1092,723109,LAURINBURG-MAXTON AIRPORT,NC,34.792,-79.366,15.1,64.52219178082191,100.9,0.0,269.85999999999996,0.0,0.0,0.0
975,722128,LICONTN-LINCOLN CO RGNL AP,NC,35.483,-81.161,5.5,58.552089136490245,98.1,0.0,13434.52,0.0,0.0,0.0
1912,723108,LUMBERTON MUNI,NC,34.61,-79.059,16.0,67.75196078431374,100.0,0.0,38.74,0.0,0.0,0.0
789,723034,MACKALL AAF AIRPORT,NC,35.033,-79.5,10.0,62.21483516483517,97.9,0.0,879.1600000000001,0.0,0.0,0.0
1507,A00003,MACON COUNTY AIRPORT,NC,35.223,-83.419,0.9,54.863005780346825,93.4,0.0,14198.579999999998,0.0,0.0,0.0
1086,723037,MICHAEL J SMITH FLD ARPT,NC,34.733,-76.657,19.9,65.186301369863,91.0,0.0,110.96,0.0,0.0,0.0
1585,723194,MONROE AIRPORT,NC,35.017,-80.621,10.0,61.74931506849315,99.0,0.0,62.239999999999995,0.0,0.0,0.0
1095,723143,MOORE COUNTY AIRPORT,NC,35.237,-79.391,9.0,61.812813370473535,100.0,0.0,2458.56,0.0,0.0,0.0
1584,723148,MORGANTON-LENOIR AIRPORT,NC,35.821,-81.611,6.1,58.584383561643826,99.3,0.0,8082.660000000001,0.0,0.0,0.0
1100,723177,MOUNT AIRY/SURRY CO ARPT,NC,36.46,-80.553,2.7,57.02739726027397,94.5,0.0,8911.8,0.0,0.0,0.0
1090,723074,NORTHEASTERN REGIONAL ARPT,NC,36.028,-76.567,17.1,63.186575342465765,96.4,0.0,5281.099999999999,0.0,0.0,0.0
710,997307,OREGON INLET MARINA,NC,35.8,-75.53,18.7,62.54832402234637,89.2,0.0,0.0,0.0,0.0,0.0
996,722193,PERSON COUNTY AIRPORT,NC,36.285,-78.984,6.8,56.89643835616437,91.4,0.0,27397.259999999995,0.0,0.0,0.0
2418,723170,PIEDMONT TRIAD INTERNATIONAL,NC,36.097,-79.943,5.0,59.34356164383562,96.1,15.2,48.76,0.0,0.0,0.0
1,723062,PINEY ISLAND,NC,35.02,-76.46,25.0,69.1316091954023,99.0,0.0,4645.9800000000005,0.0,0.0,0.0
1752,723065,PITT-GREENVILLE AIRPORT,NC,35.633,-77.383,15.8,62.180547945205475,98.6,0.0,27797.219999999994,0.0,0.0,0.0
2028,723030,POPE FIELD,NC,35.167,-79.033,13.5,62.65397260273972,98.8,6.2,487.0399999999999,0.0,0.0,0.0
2417,723060,RALEIGH-DURHAM INTERNATIONAL,NC,35.892,-78.782,10.0,62.16082191780822,102.0,3.5999999999999996,45.459999999999994,1.0,3.0,6.0
750,722243,RICHMOND COUNTY AIRPORT,NC,34.891,-79.759,12.2,62.49780821917808,98.8,0.0,1444.9000000000003,0.0,0.0,0.0
754,742077,ROCKINGHAM COUNTY NC SHILOH A,NC,36.437,-79.851,7.2,57.177994428969356,94.5,0.0,3030.91,0.0,0.0,0.0
1088,723068,ROCKY MOUNT-WILSON RGN APT,NC,35.855,-77.893,12.9,61.60661157024794,100.0,0.0,64.54,0.0,0.0,0.0
1754,723156,ROWAN COUNTY AIRPORT,NC,35.646,-80.52,7.2,58.67150684931507,96.6,0.0,8449.06,0.0,0.0,0.0
813,723144,RURFTON CO-MARCHMAN FLD AP,NC,35.428,-81.935,6.8,58.604109589041094,95.0,0.0,29597.03999999999,0.0,0.0,0.0
953,722073,SAMPSON COUNTY AIRPORT,NC,34.976,-78.364,15.3,63.4743093922652,99.0,0.0,53.16,0.0,0.0,0.0
997,722201,SANFORD-LEE COUNTY RGNL ARPT,NC,35.582,-79.101,9.5,59.3441095890411,97.5,0.0,9047.740000000002,0.0,0.0,0.0
2029,723066,SEYMOUR JOHNSON AFB,NC,35.333,-77.95,12.6,63.02027397260274,100.9,6.2,1675.5599999999997,0.0,0.0,0.0
887,720277,SHELBY MUNICIPAL AIRPORT,NC,35.256,-81.601,7.2,59.635439560439565,96.3,0.0,4667.199999999999,0.0,0.0,0.0
219,720968,SILER CITY MUNICIPAL AIRPORT,NC,35.704,-79.504,8.2,59.021944444444436,96.1,0.0,4423.700000000001,0.0,0.0,0.0
1914,723193,SMITH REYNOLDS,NC,36.133,-80.217,6.1,60.40657534246575,102.2,0.0,293.37999999999994,0.0,0.0,0.0
982,722148,STANLEY COUNTY AIRPORT,NC,35.417,-80.151,9.0,59.89671232876712,99.0,0.0,6467.919999999999,0.0,0.0,0.0
1087,723055,STATESVILLE MUNICIPAL ARPT,NC,35.765,-80.957,5.9,59.58273972602739,97.7,0.0,6477.92,0.0,0.0,0.0
298,720864,TARBORO EDGECOMBE AIRPORT,NC,35.937,-77.547,11.8,60.955,100.4,0.0,3331.47,0.0,0.0,0.0
1091,723079,TRI-COUNTY AIRPORT,NC,36.298,-77.171,10.0,58.790684931506846,97.0,0.0,8064.059999999999,0.0,0.0,0.0
575,725294,WADESBORO ANSON CO,NC,35.021,-80.077,11.1,61.286813186813184,98.6,0.0,6067.08,0.0,0.0,0.0
1680,746925,WARREN FIELD AIRPORT,NC,35.57,-77.05,15.3,62.60239520958084,96.6,0.0,6453.620000000001,0.0,0.0,0.0
1097,723165,WILKES COUNTY AIRPORT,NC,36.223,-81.098,3.2,56.02849315068494,95.0,0.0,31796.819999999992,0.0,0.0,0.0
1751,723020,WILMINGTON INTERNATIONAL AIRP,NC,34.268,-77.9,19.0,65.40273972602739,98.1,0.0,84.39999999999999,0.0,0.0,0.0
66,721011,ALPHA (BALFOUR)              ,ND,47.967,-100.581,-24.9,29.353383458646615,73.4,0.0,202.69999999999996,0.0,0.0,0.0
287,720911,BARNES COUNTY MUNICIPAL AIRPO,ND,46.942,-98.018,-27.4,39.33443526170799,96.8,0.0,26697.33,0.0,0.0,0.0
301,720854,BEACH AIRPORT,ND,46.925,-103.982,-25.6,37.64766355140188,96.8,0.0,15398.46,0.0,0.0,0.0
2518,727640,BISMARCK MUNICIPAL AIRPORT,ND,46.783,-100.757,-27.0,42.914364640883974,102.9,892.1,120.52,0.0,0.0,0.0
157,721012,BRAVO (VELVA)                ,ND,47.909,-100.927,-22.7,26.206578947368417,90.5,0.0,199.98,0.0,0.0,0.0
299,720858,CANDO MUNICIPAL AIRPORT,ND,48.48,-99.236,-34.6,36.90602739726028,96.8,0.0,13198.679999999998,0.0,0.0,0.0
345,720737,CARRINGTON MUNICIPAL AIRPORT,ND,47.451,-99.151,-25.6,39.95096418732782,95.0,0.0,16398.36,0.0,0.0,0.0
302,720855,CAVALIER MUNICIPAL AIRPORT,ND,48.784,-97.632,-32.8,37.913223140495866,96.8,0.0,17098.289999999994,0.0,0.0,0.0
164,721013,CHARLIE (RUSO)               ,ND,47.714,-101.01,-28.7,38.365229885057474,97.2,0.0,508.0499999999999,0.0,0.0,0.0
56,A07141,COOPERSTOWN MUNICIPAL AIRPORT,ND,47.423,-98.106,-29.2,38.689473684210526,98.6,0.0,14098.59,0.0,0.0,0.0
304,720861,CROSBY MUNICIPAL AIRPORT,ND,48.929,-103.297,-36.4,37.914404432132955,96.8,0.0,13498.65,0.0,0.0,0.0
156,721014,DELTA (MAX)                  ,ND,47.795,-101.299,-17.3,49.53961538461539,97.2,0.0,509.01,0.0,0.0,0.0
1455,727573,DEVILS LAKE MUNI AIRPORT,ND,48.117,-98.9,-27.9,38.24642857142857,96.1,0.0,426.0999999999999,0.0,0.0,0.0
1786,727630,DICKINSON THEODORE ROOSEVELT,ND,46.799,-102.797,-25.1,41.73753424657533,102.0,0.0,14.049999999999999,0.0,0.0,0.0
155,721015,ECHO (RYDER)                 ,ND,47.751,-101.674,-27.2,14.496610169491525,70.3,0.0,300.06,0.0,0.0,0.0
172,721016,FOXTROT (RYDER 2)            ,ND,47.896,-101.674,-24.0,40.65648148148148,95.0,0.0,209.57,0.0,0.0,0.0
1457,727677,GARRISON,ND,47.646,-101.439,-26.0,40.45384615384616,100.0,0.0,38.220000000000006,0.0,0.0,0.0
110,720895,GLEN ULLIN REGIONAL,ND,46.813,-101.86,-29.2,40.605801104972386,98.6,0.0,12198.78,0.0,0.0,0.0
158,721017,GOLF (PLAZA)                 ,ND,48.12,-101.96,-28.8,29.397844827586205,95.0,0.0,405.32000000000005,0.0,0.0,0.0
2048,727575,GRAND FORKS AFB,ND,47.95,-97.4,-31.5,39.2260989010989,99.3,2261.7999999999997,2233.62,0.0,0.0,0.0
329,727570,GRAND FORKS INTERNATIONAL AIR,ND,47.943,-97.184,-36.9,38.985989010989016,100.0,2054.7999999999997,45.61999999999999,1.0,1.0,4.0
89,720491,GWINNER ROGER MELROE FIELD AI,ND,46.217,-97.633,-25.6,41.16418732782369,96.8,0.0,0.0,0.0,0.0,0.0
931,722004,HARRY STERN AIRPORT,ND,46.244,-96.607,-27.4,41.25851648351647,100.4,0.0,39995.999999999985,0.0,0.0,0.0
2393,727530,HECTOR INTERNATIONAL AIRPORT,ND,46.925,-96.811,-27.9,40.42335164835165,100.9,1007.9000000000001,22.9,0.0,0.0,0.0
1456,727584,HETTINGER MUNICIPAL ARPT,ND,46.014,-102.655,-33.0,42.99835164835165,102.9,0.0,21.14,0.0,0.0,0.0
173,721018,HOTEL (PARSHALL)             ,ND,47.974,-102.223,-27.9,38.14206896551724,98.8,0.0,204.63000000000002,0.0,0.0,0.0
306,720865,HUTSON FIELD AIRPORT,ND,48.405,-97.371,-32.8,38.27619047619047,98.6,0.0,15998.4,0.0,0.0,0.0
171,721019,INDIA (PALERMO)              ,ND,48.345,-102.304,-26.3,41.59645161290324,95.2,0.0,609.8899999999999,0.0,0.0,0.0
2316,727535,JAMESTOWN REGIONAL AIRPORT,ND,46.926,-98.669,-25.1,40.583287671232874,98.1,0.0,16.86,0.0,0.0,0.0
162,721021,JULIET (DONNYBROOK)          ,ND,48.412,-101.892,-27.8,30.876068376068375,93.9,0.0,205.24,0.0,0.0,0.0
163,721022,KILO (DONNYBROOK 2)          ,ND,48.551,-102.12,-29.2,42.59006849315069,92.7,0.0,209.20000000000002,0.0,0.0,0.0
159,721023,LIMA (BOWBELLS)              ,ND,48.789,-102.269,-30.8,39.43976261127596,95.5,0.0,110.99000000000001,0.0,0.0,0.0
255,720933,LINTON MUNICIPAL AIRPORT,ND,46.218,-100.245,-27.4,41.55180055401662,100.4,0.0,14198.58,0.0,0.0,0.0
308,720871,MANDAN MUNICIPAL AIRPORT,ND,46.768,-100.894,-23.8,40.99005524861879,96.8,0.0,15998.400000000001,0.0,0.0,0.0
307,720866,MERCER COUNTY REGIONAL AIRPOR,ND,47.29,-101.581,-23.8,40.7786703601108,98.6,0.0,16798.319999999996,0.0,0.0,0.0
166,721024,MIKE (KENMARE)               ,ND,48.673,-101.882,-31.5,31.11055555555555,95.2,0.0,106.42000000000002,0.0,0.0,0.0
2049,727675,MINOT AFB,ND,48.417,-101.35,-29.2,38.64945054945055,96.3,748.4,2028.4999999999998,0.0,1.0,1.0
2317,727676,MINOT INTERNATIONAL ARPT,ND,48.255,-101.273,-23.1,41.28269230769231,99.0,0.0,112.94,0.0,0.0,0.0
165,721026,OSCAR (ANTLER)               ,ND,48.825,-101.283,-38.0,38.62682215743441,96.4,0.0,116.37999999999998,0.0,0.0,0.0
300,720853,ROLLA MUNICIPAL AIRPORT,ND,48.884,-99.621,-32.8,35.68005540166205,95.0,0.0,17798.22,0.0,0.0,0.0
289,720867,RUGBY MUNICIPAL AIRPORT,ND,48.39,-100.024,-32.8,30.790999999999997,98.6,0.0,26397.359999999997,0.0,0.0,0.0
291,720909,STANLEY MUNICIPAL AIRPORT,ND,48.301,-102.406,-29.2,38.58563535911602,95.0,0.0,14598.539999999997,0.0,0.0,0.0
305,720863,TIOGA MUNICIPAL AIRPORT,ND,48.381,-102.898,-31.0,37.69083333333334,95.0,0.0,7099.289999999999,0.0,0.0,0.0
309,722857,WALHALLA MUNICIPAL AIRPORT,ND,48.941,-97.903,-32.8,35.392771084337355,93.2,0.0,16198.38,0.0,0.0,0.0
290,720868,WATFORD CITY MUNICIPAL AIRPOR,ND,47.796,-103.254,-29.2,40.793296089385464,100.4,0.0,31196.879999999986,0.0,0.0,0.0
1314,725556,AINSWORTH MUNICIPAL ARPT,NE,42.577,-100.001,-18.8,48.42011019283747,106.9,0.0,12221.619999999997,0.0,0.0,0.0
1110,723441,ALBION MUNICIPAL AIRPORT,NE,41.73,-98.054,-18.4,49.41005586592179,102.0,0.0,14624.999999999998,0.0,0.0,0.0
1321,725635,ALLIANCE MUNICIPAL AIRPORT,NE,42.057,-102.802,-20.9,46.75055865921788,105.1,0.0,26.78,0.0,0.0,0.0
1306,725513,ARRA MUNI-AL POTTER FLD AP,NE,40.893,-97.997,-16.6,50.90966850828729,100.6,0.0,1237.5399999999997,0.0,0.0,0.0
1307,725515,BEATRICE MUNICIPAL AIRPORT,NE,40.301,-96.754,-13.0,52.4673076923077,101.3,0.0,7247.1799999999985,0.0,0.0,0.0
455,720405,BLAIR MUNICIPAL AIRPORT,NE,41.412,-96.109,-16.1,50.695856353591154,101.3,0.0,10027.859999999999,0.0,0.0,0.0
136,720978,BRAVO (PINE BLUFFS)          ,NE,41.517,-104.0,-23.8,47.03247126436782,100.8,0.0,207.04,0.0,0.0,0.0
2073,725533,BRENNER FIELD AIRPORT,NE,40.08,-95.592,-9.9,53.170879120879114,100.0,0.0,54.48000000000001,0.0,0.0,0.0
1320,725628,BREWSTER FIELD AIRPORT,NE,40.45,-99.339,-15.7,51.987500000000004,105.6,0.0,1235.8600000000001,0.0,0.0,0.0
1313,725555,BROKEN BOW MUNICIPAL ARPT,NE,41.433,-99.633,-17.0,50.29750692520775,102.9,0.0,34.419999999999995,0.0,0.0,0.0
2440,725520,CENTRAL NEBRASKA REGIONAL AIR,NE,40.961,-98.314,-15.0,52.23719008264464,102.9,14.0,15.450000000000001,0.0,0.0,0.0
1965,725636,CHADRON MUNI,NE,42.833,-103.1,-17.0,48.76546961325967,111.0,0.0,24.700000000000003,0.0,0.0,0.0
137,720979,CHARLIE (GERING)             ,NE,41.583,-103.667,-21.1,49.05802816901409,103.8,0.0,3108.79,0.0,0.0,0.0
1316,725565,COLUMBUS MUNICIPAL AIRPORT,NE,41.448,-97.343,-17.0,50.57438016528925,100.0,0.0,24.66,0.0,0.0,0.0
120,720981,DELTA (KIMBALL)              ,NE,41.367,-103.8,-22.5,46.639130434782615,101.5,0.0,3004.36,0.0,0.0,0.0
102,720982,ECHO (PINE BLUFFS)           ,NE,41.117,-103.983,-22.2,48.07628458498023,97.9,0.0,2306.8900000000003,0.0,0.0,0.0
2161,725500,EPPLEY AIRFIELD AIRPORT,NE,41.31,-95.899,-14.1,51.89445983379501,100.9,49.300000000000004,23.999999999999996,0.0,4.0,4.0
1308,725524,EVELYN SHARP FIELD AIRPORT,NE,41.623,-98.948,-17.0,49.84705882352941,104.0,0.0,33.62,0.0,0.0,0.0
61,720983,FOXTROT (DIX)                ,NE,41.367,-103.483,28.0,63.22368421052632,98.8,0.0,1.3900000000000001,0.0,0.0,0.0
1315,725564,FREMONT MUNICIPAL AIRPORT,NE,41.449,-96.52,-14.4,51.86501377410468,104.4,0.0,10025.0,0.0,0.0,0.0
95,720984,GOLF (SIDNEY)                ,NE,41.217,-103.1,-5.6,49.17010309278351,100.8,0.0,0.03,0.0,0.0,0.0
2162,725637,GORDON MUNI,NE,42.806,-102.175,-26.0,46.767127071823204,106.2,0.0,8407.09,0.0,0.0,0.0
1309,725525,HASTINGS MUNICIPAL AIRPORT,NE,40.601,-98.426,-15.0,51.69917355371901,102.0,41.599999999999994,31.979999999999993,0.0,0.0,0.0
973,722124,HEBRON MUNICIPAL AIRPORT,NE,40.149,-97.587,-13.4,52.69171270718232,103.5,0.0,1641.5999999999997,0.0,0.0,0.0
116,720985,HOTEL (GURLEY)               ,NE,41.317,-102.833,-20.2,48.12346368715083,104.2,0.0,308.1899999999999,0.0,0.0,0.0
1964,725626,IMPERIAL MUNI,NE,40.509,-101.621,-16.1,50.926462395543176,107.1,0.0,21.880000000000003,0.0,0.0,0.0
113,720986,INDIA (SIDNEY)               ,NE,41.05,-102.867,-18.9,48.76267409470752,103.8,0.0,7.96,0.0,0.0,0.0
1779,725624,JIM KELLY FIELD AIRPORT,NE,40.789,-99.771,-15.0,50.76629526462396,107.6,0.0,1225.28,0.0,0.0,0.0
2276,725560,KARL STEFAN MEMORIAL AIRPORT,NE,41.986,-97.435,-18.4,50.73867403314917,102.0,15.599999999999998,14.850000000000003,0.0,0.0,0.0
1310,725526,KEARNEY MUNICIPAL AIRPORT,NE,40.733,-99.0,-16.1,51.15371900826447,102.9,0.0,30.740000000000002,0.0,0.0,0.0
62,720988,KILO (DIX)                   ,NE,41.133,-103.483,-11.7,32.08227848101266,80.8,0.0,2000.29,0.0,0.0,0.0
1322,725665,KMBAL MUNI/R E ARRAJ FD AP,NE,41.189,-103.671,-21.5,47.00853994490359,101.5,0.0,16012.46,0.0,0.0,0.0
2466,725510,LINCOLN MUNICIPAL AIRPORT,NE,40.851,-96.748,-13.0,53.06288088642659,102.9,19.2,21.000000000000007,0.0,0.0,0.0
1319,725625,MC COOK MUNICIPAL AIRPORT,NE,40.206,-100.591,-15.0,52.5275,111.0,0.0,20.939999999999998,0.0,0.0,0.0
906,720308,MILLARD AIRPORT,NE,41.196,-96.112,-13.5,52.168994413407816,100.9,0.0,8838.28,0.0,0.0,0.0
2388,725670,MILLER FIELD AIRPORT,NE,42.878,-100.55,-18.9,49.633333333333326,109.0,183.6,13.84,0.0,0.0,0.0
1312,725541,NEBRASKA CITY MUNI AIRPORT,NE,40.606,-95.864,-13.0,51.993663911845736,99.9,0.0,8634.86,0.0,0.0,0.0
2277,725620,NORTH PLATTE RGNL AP LEE BIRD,NE,41.121,-100.669,-20.0,50.968079096045194,108.0,60.900000000000006,14.620000000000001,0.0,0.0,0.0
2042,725540,OFFUTT AFB,NE,41.117,-95.9,-12.6,52.32176308539944,102.0,50.199999999999996,5230.24,0.0,2.0,2.0
572,722291,PLATTSMOUTH MUNI,NE,40.95,-95.918,-13.9,51.82087912087913,99.7,0.0,10028.779999999999,0.0,0.0,0.0
1318,725621,SEARLE FIELD AIRPORT,NE,41.119,-101.768,-17.0,50.75682451253482,108.1,0.0,11012.039999999999,0.0,0.0,0.0
1963,725610,SIDNEY MUNI (AMOS)           ,NE,41.1,-102.983,-18.9,48.634710743801655,106.0,0.0,12.959999999999999,0.0,0.0,0.0
1311,725527,TEKAMAH MUNICIPAL AIRPORT,NE,41.764,-96.178,-15.0,50.63481894150417,102.9,0.0,33.72,0.0,0.0,0.0
1317,725566,THE O'NEILL MUNI-JOHN L BAKER,NE,42.47,-98.688,-18.8,48.82845303867403,104.2,0.0,12828.220000000001,0.0,0.0,0.0
1002,722211,THOMAS COUNTY AIRPORT,NE,41.964,-100.569,-10.3,49.27827298050139,104.4,0.0,12016.179999999997,0.0,0.0,0.0
253,720942,WAHOO MUNICIPAL AIRPORT,NE,41.233,-96.6,-15.0,50.774309392265195,104.7,0.0,5313.16,0.0,0.0,0.0
1006,722241,WAYNE MUNICIPAL AIRPORT,NE,42.242,-96.983,-16.6,48.750887573964505,104.2,0.0,11217.78,0.0,0.0,0.0
2453,725660,WESTERN NE REGIONAL/HEILIG FI,NE,41.871,-103.593,-18.0,49.8743093922652,108.0,167.7,10.37,0.0,0.0,0.0
1305,725512,YORK MUNICIPAL AIRPORT,NE,40.894,-97.626,-16.6,50.421546961325966,98.6,0.0,1437.6799999999998,0.0,0.0,0.0
1635,726160,BERLIN MUNICIPAL AIRPORT,NH,44.576,-71.179,-29.9,43.81315068493151,93.0,0.0,265.72,0.0,0.0,0.0
1476,743946,BOIRE FIELD AIRPORT,NH,42.783,-71.517,-5.1,50.78958904109589,97.0,0.0,271.96,0.0,0.0,0.0
2288,726050,CONCORD MUNICIPAL AIRPORT,NH,43.205,-71.503,-9.9,48.76328767123288,98.1,566.8,44.259999999999984,0.0,0.0,0.0
1636,726165,DILLANT-HOPKINS AIRPORT,NH,42.9,-72.267,-13.0,48.02356164383561,95.0,0.0,268.7,0.0,0.0,0.0
655,997993,GREAT BAY RESERVE,NH,43.05,-70.833,-4.7,49.43223140495867,95.9,0.0,16.06,0.0,0.0,0.0
2135,994270,ISLE OF SHOALS  NH,NH,42.97,-70.62,3.7,50.3764383561644,90.0,0.0,0.0,0.0,0.0,0.0
1343,726163,JAFFREY MINI-SLVR RNCH APT,NH,42.805,-72.004,-15.0,49.00109589041096,93.9,0.0,86.3,0.0,0.0,0.0
1342,726155,LACONIA MUNICIPAL AIRPORT,NH,43.567,-71.433,-15.0,48.330193905817175,93.9,0.0,1259.74,0.0,0.0,0.0
2108,726116,LEBANON MUNICIPAL AIRPORT,NH,43.626,-72.305,-20.9,48.16575342465753,98.1,0.0,70.00000000000001,0.0,0.0,0.0
1989,743945,MANCHESTER,NH,42.933,-71.433,-2.9,52.164931506849314,99.0,305.2,280.18000000000006,0.0,0.0,0.0
1783,726164,MT WASHINGTON RGNL AIRPORT,NH,44.368,-71.545,-27.9,43.276373626373626,91.0,0.0,69.78,0.0,0.0,0.0
823,726130,MT. WASHINGTON OBSERVATORY,NH,44.27,-71.303,-29.2,29.67089337175792,65.3,2755.0,381.8400000000001,0.0,2.0,2.0
1337,726055,PEASE INTERNATIONAL TRADEPORT,NH,43.083,-70.817,-1.5,50.41178082191781,96.8,292.99999999999994,483.32,0.0,0.0,0.0
758,742078,PLYMOUTH MUNICIPAL AIRPORT,NH,43.779,-71.754,-22.0,45.86675900277009,93.0,0.0,7027.4,0.0,0.0,0.0
1631,726056,SKYHAVEN AIRPORT,NH,43.278,-70.922,-7.1,50.38109589041096,100.0,0.0,87.88000000000001,0.0,0.0,0.0
1150,724077,AEROFLEX-ANDOVER AIRPORT,NJ,41.009,-74.736,-2.0,53.5282967032967,97.0,0.0,95.89999999999999,0.0,0.0,0.0
690,997270,ATLANTIC CITY,NJ,39.35,-74.42,9.3,55.257938718662956,90.7,0.0,0.0,0.0,0.0,0.0
2403,724070,ATLANTIC CITY INTERNATIONAL A,NJ,39.452,-74.567,8.1,55.933698630136995,99.0,69.4,55.82999999999999,0.0,0.0,0.0
687,997687,BURLINGTON DEL RIVER,NJ,40.08,-74.88,7.9,56.09861111111111,95.0,0.0,0.0,0.0,0.0,0.0
1516,745966,CAPE MAY COUNTY AIRPORT,NJ,39.008,-74.908,8.1,56.71123287671232,97.0,0.0,858.3199999999998,0.0,0.0,0.0
1153,724094,ESSEX COUNTY AIRPORT,NJ,40.876,-74.283,6.1,55.47912087912088,98.1,0.0,90.42000000000002,0.0,0.0,0.0
729,998002,JACQUES COUSTEAU RESERVE,NJ,39.533,-74.45,7.7,55.88760330578513,96.8,0.0,22.009999999999998,0.0,0.0,0.0
39,720581,LINDEN AIRPORT,NJ,40.617,-74.25,6.8,55.78627450980391,99.7,0.0,3863.759999999999,0.0,0.0,0.0
2034,724096,MC GUIRE AFB,NJ,40.017,-74.583,6.4,55.12520547945206,100.0,105.39999999999999,2074.5200000000004,0.0,1.0,1.0
2219,724075,MILLVILLE MUNICIPAL ARPT,NJ,39.366,-75.078,3.9,55.29972602739726,97.0,0.0,37.94,0.0,0.0,0.0
1151,724084,MONMOUTH EXECUTIVE AIRPORT,NJ,40.183,-74.133,6.1,55.30412087912087,100.0,0.0,2492.1899999999996,0.0,0.0,0.0
1595,724097,MORRISTOWN MUNICIPAL AIRPORT,NJ,40.8,-74.417,-0.4,53.50328767123287,98.6,0.0,27797.22,0.0,0.0,0.0
2221,724090,NAES/MAXFIELD FIELD,NJ,40.033,-74.35,3.0,54.603954802259885,100.9,0.0,5014.949999999999,0.0,0.0,0.0
2254,725020,NEWARK LIBERTY INTERNATIONAL,NJ,40.683,-74.169,6.1,57.00906593406593,102.0,43.699999999999996,41.410000000000004,0.0,1.0,1.0
600,997743,ROBBINS REEF,NJ,40.65,-74.067,7.5,55.44134078212291,95.4,0.0,0.0,0.0,0.0,0.0
568,720407,ROBERT J MILLER AIRPARK,NJ,39.933,-74.3,3.0,40.14714285714285,77.0,0.0,2805.1399999999994,0.0,0.0,0.0
703,997289,SANDY HOOK,NJ,40.47,-74.0,8.8,53.20866873065015,92.7,0.0,0.0,0.0,0.0,0.0
654,997779,SHIP JOHN SHOAL,NJ,39.3,-75.367,9.9,56.50529247910863,91.2,0.0,0.0,0.0,0.0,0.0
1007,722247,SOMERSET AIRPORT,NJ,40.624,-74.669,1.0,53.63041095890411,100.9,0.0,87.94000000000001,0.0,0.0,0.0
1149,724074,SOUTH JERSEY REGIONAL ARPT,NJ,39.941,-74.841,7.0,56.5060606060606,100.9,0.0,86.71999999999998,0.0,0.0,0.0
1672,740001,SUSSEX AIRPORT,NJ,41.199,-74.626,-2.9,51.50609418282549,93.9,0.0,67.24,0.0,0.0,0.0
1996,725025,TETERBORO,NJ,40.85,-74.05,6.1,55.040821917808216,98.1,35.400000000000006,98.74000000000002,0.0,1.0,1.0
1927,724095,TRENTON MERCER,NJ,40.267,-74.8,5.0,54.4145205479452,98.1,0.0,91.52000000000002,0.0,0.0,0.0
